Product ID;Categories;Name *;Price tax excluded;Price tax included;Image URLs (x,y,z...);Description;Feature(Name:Value:Position)
GZ6799;Dzieci, Buty dla chłopców;Winterplay Boots;202.44;249;null;"Od skoków w kałużach po budowanie bałwanów zima daje mnóstwo okazji do zabawy dla maluszków. Te buty adidas dla najmłodszych powstały, aby zapewnić małym stopom ciepły i suchy komfort nawet w chłodne dni. Mocna, nylonowa cholewka ma przytulną, zimową wyściółkę i osłonę przeciwbłotną dookoła podstawy. Gumowa podeszwa zewnętrzna zapewnia przyczepność na oblodzonych ulicach. 

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Legend Ink / Beam Orange / Pulse Lilac:0
EF6298;Dzieci, Buty dla chłopców;OZWEEGO Shoes;243.09;299;null;Prawdziwie nowoczesna legenda. Te buty adidas OZWEEGO dla dzieci nadają świeży charakter klasycznym elementom z lat 90. Odblaskowe detale i półprzezroczyste rurki stały się kolejną stylową warstwą. Strategicznie rozmieszczona amortyzacja zapewnia komfort, a przypominająca skarpetkę konstrukcja otula małe stópki.;Kolor:Core Black / Core Black / Night Metallic:0
GW7148;Dzieci, Buty dla chłopców;Racer TR21 Lifestyle Running Elastic Lace Shoes;186.18;229;null;"Aby chodzić, Twój mały sportowiec potrzebuje wielu umiejętności, takich jak równowaga, koordynacja i siła. Odpowiednie buty mogą mu pomóc. Te buty adidas dla najmłodszych z elastycznymi sznurowadłami zostały zaprojektowane tak, aby łatwo można było je założyć na rosnące stopy. Solidna, gumowa podeszwa zewnętrzna łączy się ze specjalnie zaprojektowaną piętą, która wspiera stopy i kostki maluchów na każdym, coraz pewniejszym kroku. 

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Beam Pink / Core Black / Green:0
FZ0063;Dzieci, Buty dla chłopców;Racer TR 2.0 Shoes;186.18;229;null;Kiedy Twoje dziecko szaleje na placu zabaw z kolegami lub ma zajęcia sportowe, zapewnij mu w każdej chwili stabilizację i wygodę. Buty Racer TR 2.0 mają zapięcie na pasek z rzepami, które pozwala na właściwe dopasowanie w mgnieniu oka i gumową podeszwę zewnętrzną, która jest przyczepna na każdej nawierzchni.;Kolor:Core Black / Cloud White / Grey Six:0
HP5837;Dzieci, Buty dla chłopców;RunFalcon 3 Sport Running Lace Shoes;161.79;199;null;"Buty do biegania adidas dla dzieci, które można nosić codziennie lub schować do torby sportowej, pozwolą maluchom nieustannie iść naprzód. Oddychająca cholewka osadzona jest na miękkiej amortyzacji Cloudfoam, która otula stopy pełnym komfortem. Przyczepna podeszwa zewnętrzna pewnie trzyma się wszystkich nawierzchni, od mokrej murawy po gładkie parkiety.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą nam wyeliminować zanieczyszczenie plastikiem.";Kolor:Lucid Fuchsia / Blue Dawn / Core Black:0
GW6422;Dzieci, Buty dla chłopców;Tensaur Sport Training Lace Shoes;145.53;179;null;"Dzieci, które uczą się nowych umiejętności, potrzebują butów, które dotrzymają im kroku. Te klasyczne buty adidas mają gumową podeszwę zewnętrzną, która jest gładka w dotyku podczas biegania, ale nie pozostawia śladów na drewnianych podłogach. Dlatego buty sprawdzą się zarówno w szkole, jak i podczas treningu.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Cloud White / Core Black / Core Black:0
GW4619;Dzieci, Buty dla chłopców;Predator Accuracy.4 Sock Flexible Ground Boots;186.18;229;null;Control + accuracy = confidence. When the goal's in your sights, target perfection with adidas Predator Accuracy. Created to deliver a comfortable fit, these juniors' football boots have a soft synthetic upper with a subtle, textured finish. Inside, a sock-like construction hugs your foot for added support. The versatile outsole puts you in charge on firm ground, hard ground and artificial grass surfaces.;Kolor:Core Black / Cloud White / Team Shock Pink 2:0
IF2885;Dzieci, Buty dla chłopców;Grand Court Lifestyle Court Elastic Lace and Top Strap Shoes;161.79;199;null;"Klasyczne sneakery adidas dla dzieci zachwycają pod każdym względem. Mają miękką, tekstylną wyściółkę, która delikatnie otula rosnące stopy. Zapięcie na rzep na górze można ściągnąć, aby model pewnie trzymał się stopy. Jest to też szybki i łatwy sposób zakładania butów przez samodzielne dzieci. Do tego sportowe, kamuflażowe 3 paski, które zdobędą uznanie nawet najbardziej wybrednych młodych klientów.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Cloud White / Cloud White / Screaming Orange:0
GZ3436;Dzieci, Buty dla chłopców;Tensaur Run Shoes;137.4;169;null;"Pozwól swojemu dziecku zapiąć paski na rzepy w tych butach adidas i rozpocząć zabawę. Mocna, jednoczęściowa podeszwa z pianki EVA daje im wszystko, czego potrzebują, aby wspinać się na drzewa czy ścigać po trawie. Te buty są idealnym towarzyszem codziennych przygód. 

Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 50% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.";Kolor:Clear Pink / Core White / Clear Pink:0
HQ1622;Dzieci, Buty dla chłopców;OZWEEGO Shoes;348.78;429;null;"Podkręć swój styl w młodzieżowych butach OZWEEGO. Model inspirowany archiwalnymi modelami adidas z lat 90. i zaprojektowany z myślą o tym pokoleniu ma wstawki Adiprene i Adiprene+, które zapewniają zwrot energii w idealnej dawce. Dodaj je do swojego ulubionego zestawu w swobodnym stylu i ruszaj na podbój dnia.
 
Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą nam wyeliminować zanieczyszczenie plastikiem.";Kolor:Olive Strata / Olive Strata / Cloud White:0
HQ5823;Dzieci, Buty dla chłopców;Terrex Hyperhiker Low Hiking Shoes;226.83;279;null;"Od małego zabieraj swoje dziecko na wycieczki. Odkrywanie nowych szlaków to świetna zabawa, gdy ma na stopach te buty hikingowe adidas. Model lekki niczym buty do biegów przełajowych oferuje dodatkową stabilizację i trwałość typową dla butów hikingowych, dzięki którym Twoje dziecko chętnie rozpocznie eksplorację outdooru. Odblaskowe detale błyszczą w słabym oświetleniu. Żłobiona, gumowa podeszwa pewnie trzyma się każdej nawierzchni.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Core Black / Core Black / Grey Five:0
GY7052;Dzieci, Buty dla chłopców;Nizza Platform Shoes;243.09;299;null;"Wybierz młodzieżowe buty adidas Nizza, w których pokażesz swój wewnętrzny optymizm. Inspirowane buntowniczym klimatem lat 70. klasyczne 3 paski prezentują pastelowe odcienie w jaskrawym kolorze. Platformowa podeszwa zewnętrzna dodaje parę centymetrów wzrostu, a gumowa osłona palców i wulkanizowana podeszwa zewnętrzna komfortowo otulają Twoje stopy.

Cholewka tych butów została wykonana z wysokiej jakości przędzy pochodzącej z recyklingu, która zawiera co najmniej 50% Parley Ocean Plastic — tworzywa wyprodukowanego z przetworzonych plastikowych odpadów zebranych na odległych wyspach, plażach i w nadmorskich miejscowościach w celu zapobiegania zanieczyszczeniu oceanów. Pozostałe 50% to poliester pochodzący z recyklingu.";Kolor:Almost Blue / Sky Rush / Chalk White:0
IF6583;Dzieci, Buty dla chłopców;Buty Adifom Climacool Kids;348.78;429;null;"Poczuj pełen komfort. W tych młodzieżowych butach adidas przewiewne, dopasowane niczym skarpetka wnętrze z siateczki otacza amortyzująca warstwa z pianki pochodzenia biologicznego, gwarantując wygodę w ruchu i nowoczesny, modny look. Dzięki lekkim materiałom i stylizowanym wycięciom te stylowe buty nigdy nie będą sprawiały wrażenia zbyt masywnych. Czy Twoje stopy nie zasługują na coś fajnego?

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomagają położyć kres plastikowym odpadom.";Kolor:Wonder Beige / Wonder Beige / Magic Beige:0
GY6996;Dzieci, Buty dla chłopców;Advantage Lifestyle Court Lace Shoes;161.79;199;null;"Sznurowane sneakery adidas dla dzieci idealnie nadają się do szkoły, klubu sportowego i ulubionych zabaw. Mają gładką, syntetyczną cholewkę, która zapewnia poczucie komfortu. Solidna, gumowa podeszwa zewnętrzna oznacza niezawodną trakcję.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Cloud White / Real Pink / Core Black:0
GW8462;Dzieci, Buty dla chłopców;Buty X Speedportal.3 FG;243.09;299;null;"Dobrzy zawodnicy potrafią znaleźć dobrą okazję. Wybitni zawodnicy samie je tworzą. Wkrocz do świata wielowymiarowej szybkości w butach adidas X Speedportal. Dodatkowe kołki w przedniej części stopy na lekkiej podeszwie zewnętrznej tych młodzieżowych butów piłkarskich zapewniają szybką reakcję na naturalnej nawierzchni. Powlekana, tekstylna cholewka ma wspierający kołnierz o płaskim splocie i sztywną, zewnętrzną piętę z TPU, która blokuje stopę.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Core Black / Solar Red / Solar Green:0
GZ5057;Dzieci, Buty dla chłopców;Buty X Speedportal.3 Laceless TF;267.48;329;null;"Umysł. Ciało. Buty. Łączą się w mgnieniu oka. Załóż adidas X Speedportal, aby poczuć szybkość we wszystkich wymiarach. Młodzieżowe buty piłkarskie bez sznurowadeł stworzone z myślą o grze na sztucznej murawie mają lekką, powlekaną, tekstylną cholewkę i gumową podeszwę zewnętrzną z wypustkami. Połączenie elastycznego kołnierza z dzianiny o płaskim splocie i sztywnej blokady pięty z TPU sprawia, że możesz błyskawicznie przyspieszyć.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Team Shock Pink 2 / Zero Metalic / Core Black:0
IG5387;Dzieci, Buty dla chłopców;FortaRun 2.0 Cloudfoam Elastic Lace Top Strap Shoes;202.44;249;null;"Buty adidas dla dzieci w stylu biegowym mają gładką, lekką cholewkę, która sprawdzi się przy energicznych ruchach. Amortyzacja Cloudfoam zapewnia dziecku komfort od rana do nocy.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomogą położyć kres plastikowym odpadom.";Kolor:Core Black / Cloud White / Core Black:0
HQ5824;Dzieci, Buty dla chłopców;Terrex Hyperhiker Low Hiking Shoes;226.83;279;null;"Od małego zabieraj swoje dziecko na wycieczki. Odkrywanie nowych szlaków to świetna zabawa, gdy ma na stopach te buty hikingowe adidas. Model lekki niczym buty do biegów przełajowych oferuje dodatkową stabilizację i trwałość typową dla butów hikingowych, dzięki którym Twoje dziecko chętnie rozpocznie eksplorację outdooru. Odblaskowe detale błyszczą w słabym oświetleniu. Żłobiona, gumowa podeszwa pewnie trzyma się każdej nawierzchni.

Cholewka zawiera co najmniej 50% materiałów pochodzących z recyklingu. Ten produkt stanowi tylko jedno z naszych rozwiązań, które pomogą wyeliminować zanieczyszczenie plastikiem.";Kolor:Sand Strata / Silver Violet / Acid Orange:0
EE8876;Dzieci, Buty dla chłopców;X_PLR Shoes;226.83;279;null;Buty dla młodzieży inspirowane designami do biegania powstały z myślą o odkrywcach miast. Miękka pleciona cholewka zapewnia wygodę, a podeszwa środkowa EVA daje lekką amortyzację.;Kolor:Bliss / Simple Brown / Simple Brown:0
GV7830;Dzieci, Buty dla chłopców;FortaRun Elastic Lace Top Strap Running Shoes;186.18;229;null;"Na miejsca. Do startu... Start! Te buty do biegania adidas dla dzieci mają pluszową amortyzację Cloudfoam, która zapewnia im komfort, gdy maluchy ścigają się po parku lub śmigają po ulicy. A ponieważ wysportowane dzieci mocno eksploatują swoje buty, ten model ma odpowiednio mocną, odporną na otarcia podeszwę zewnętrzną. 

Ten produkt jest wykonany z Primegreen, linii wysokiej jakości materiałów pochodzących z recyklingu. Cholewka wykonana jest w 50% z materiałów pochodzących z recyklingu.";Kolor:Dark Blue / Cloud White / Bright Blue:0
IF5707;Dzieci, Buty dla chłopców;Terrex Trailmaker Mid RAIN.RDY Hiking Shoes;365.04;449;null;Mali odkrywcy mogą cieszyć się wygodą. Zabierz swojego malucha na szlak w tych butach trekkingowych adidas. Te buty są lekkie niczym buty biegowe, a jednocześnie zapewniają trwałe wsparcie i przyczepność na śliskich kamieniach i błocie. Technologia RAIN.RDY zapewnia ciepło i suchy komfort w mokrych warunkach, a profil do kostki chroni przed zabrudzeniami.;Kolor:Wonder Steel / Grey Three / Impact Orange:0
IE9751;Dzieci, Buty dla chłopców;Buty Superstar 360 2.0 Kids;308.13;379;null;"W tych butach PrimaLoft® dzieci nie będą zwalniać tempa z powodu zimowego chłodu. Buty z charakterystyczną osłoną palców w kształcie muszli i 3 paskami jak oryginał nawiązują do kultowych elementów modelu adidas Superstar w wersji na śnieg. Dziecięce stopy będą cieszyć się ciepłem i wsparciem przez cały dzień.

Cholewka uszyta z serii materiałów pochodzących z recyklingu zawiera co najmniej 50% materiałów z odzysku. Ten produkt jest tylko jednym z naszych rozwiązań, które pomagają położyć kres plastikowym odpadom.";Kolor:Crew Blue / Crew Blue / Wonder White:0
FY8071;Dzieci, Buty dla chłopców;adilette Aqua Slides;88.62;109;null;Maluchy pokażą swoją postawę w stylu adidas przy pomocy tych klapków dla dzieci. Klapki pod prysznic mają jednoczęściową, formowaną część górną z 3 paskami na wierzchu. Wyjątkowo miękka wkładka w bucie została wyposażona w szybkoschnącą, komfortową amortyzację.;Kolor:Solar Blue / Cloud White / Solar Blue:0
GZ3434;Dzieci, Buty dla chłopców;Tensaur Run Shoes;137.4;169;null;"Pozwól swojemu dziecku zapiąć paski na rzepy w tych butach adidas i rozpocząć zabawę. Mocna, jednoczęściowa podeszwa z pianki EVA daje im wszystko, czego potrzebują, aby wspinać się na drzewa czy ścigać po trawie. Te buty są idealnym towarzyszem codziennych przygód. 

Ten model jest wykonany z serii materiałów pochodzących z recyklingu i zawiera co najmniej 50% materiałów z odzysku. Jest to jedno z proponowanych przez nas rozwiązań, jakie mogą pomóc nam położyć kres plastikowym odpadom.";Kolor:Core Black / Core White / Grey Two:0
IG4860;Dzieci, Buty dla chłopców;adilette Aqua Slides;81.26;99.95;null;Maluchy pokażą swoją postawę w stylu adidas przy pomocy tych klapków dla dzieci. Klapki pod prysznic mają jednoczęściową, formowaną część górną z 3 paskami na wierzchu. Wyjątkowo miękka wkładka w bucie została wyposażona w szybkoschnącą, komfortową amortyzację.;Kolor:Lucid Pink / Cloud White / Lucid Pink:0
BB2507;Dzieci, Buty dla chłopców;Gazelle Shoes;243.09;299;null;Oryginalny model Gazelle wyrobił sobie markę jako uniwersalne buty treningowe, a dziś cieszy się popularnością jako klasyk stylu miejskiego. Ta wersja dla dzieci przywraca autentyczny wygląd butów Gazelle z 1991 roku dzięki archiwalnym kolorom, nieco grubszej podeszwie zewnętrznej i szerszej przedniej części buta niż w oryginalnej wersji z lat 60.;Kolor:Core Black / Footwear White / Gold Metallic:0
